elapsed_s	timestamp_ms	rss	cpu_percent
18902.7	1787641867085	5980160	106.7
18902.7	1787641867085	5980160	93.3
18902.7	1787641867085	5980160	100.0
18902.7	1787641867085	5980160	100.0
18902.7	1787641867085	5980160	106.7
18902.7	1787641867085	5980160	93.7
18902.7	1787641867085	5980160	100.0
18902.7	1787641867085	5980160	106.3
18902.7	1787641867085	5980160	93.7
18902.7	1787641867085	5980160	105.9
18902.7	1787641867085	5980160	93.3
18902.7	1787641867085	5980160	106.7
18902.7	1787641867085	5980160	93.7
18902.7	1787641867085	5980160	100.0
18902.7	1787641867085	5980160	100.0
18902.7	1787641867085	5980160	106.3
18902.7	1787641867085	5980160	93.7
18902.7	1787641867085	5980160	100.0
18902.7	1787641867085	5980160	100.0
18902.7	1787641867085	5980160	100.0
18902.7	1787641867085	5980160	106.7
18902.7	1787641867085	5980160	93.7
18902.7	1787641867085	5980160	106.7
18902.7	1787641867085	5980160	100.0
18902.7	1787641867085	5980160	93.8
18902.7	1787641867085	5980160	106.2
18902.7	1787641867085	5980160	93.8
18902.7	1787641867085	5980160	106.2
18902.7	1787641867085	5980160	100.0
18902.7	1787641867085	5980160	93.7
18902.7	1787641867085	5980160	106.7
18902.7	1787641867085	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	93.3
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	106.7
18902.7	1787641867086	5980160	93.3
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	106.3
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	93.3
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	106.2
18902.7	1787641867086	5980160	93.7
18902.7	1787641867086	5980160	106.3
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	93.3
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	106.3
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	93.3
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	106.3
18902.7	1787641867086	5980160	93.7
18902.7	1787641867086	5980160	106.7
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	93.3
18902.7	1787641867086	5980160	106.7
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	93.8
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	106.2
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	93.3
18902.7	1787641867086	5980160	106.7
18902.7	1787641867086	5980160	93.7
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	106.7
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	93.3
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	106.7
18902.7	1787641867086	5980160	93.8
18902.7	1787641867086	5980160	106.7
18902.7	1787641867086	5980160	93.7
18902.7	1787641867086	5980160	100.0
18902.7	1787641867086	5980160	106.2
18902.7	1787641867086	5980160	93.3
18902.7	1787641867086	5980160	106.2
18902.7	1787641867087	5980160	73.8
18902.7	1787641867087	5980160	88.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	106.3
18902.7	1787641867087	5980160	94.1
18902.7	1787641867087	5980160	106.3
18902.7	1787641867087	5980160	93.7
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	93.8
18902.7	1787641867087	5980160	106.7
18902.7	1787641867087	5980160	93.8
18902.7	1787641867087	5980160	106.2
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	106.3
18902.7	1787641867087	5980160	93.7
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	93.8
18902.7	1787641867087	5980160	106.7
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	106.2
18902.7	1787641867087	5980160	93.8
18902.7	1787641867087	5980160	106.7
18902.7	1787641867087	5980160	93.7
18902.7	1787641867087	5980160	106.7
18902.7	1787641867087	5980160	93.7
18902.7	1787641867087	5980160	93.3
18902.7	1787641867087	5980160	105.3
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	106.7
18902.7	1787641867087	5980160	93.8
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	106.3
18902.7	1787641867087	5980160	93.7
18902.7	1787641867087	5980160	106.3
18902.7	1787641867087	5980160	93.7
18902.7	1787641867087	5980160	106.3
18902.7	1787641867087	5980160	93.7
18902.7	1787641867087	5980160	106.3
18902.7	1787641867087	5980160	93.7
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867087	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	105.9
18902.7	1787641867088	5980160	95.5
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	106.3
18902.7	1787641867088	5980160	93.7
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	106.7
18902.7	1787641867088	5980160	93.7
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	94.1
18902.7	1787641867088	5980160	106.7
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	106.7
18902.7	1787641867088	5980160	93.8
18902.7	1787641867088	5980160	94.1
18902.7	1787641867088	5980160	106.3
18902.7	1787641867088	5980160	93.7
18902.7	1787641867088	5980160	106.7
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	100.0
18902.7	1787641867088	5980160	93.3
18902.7	1787641867088	5980160	114.3
18902.7	1787641867088	5980160	93.3
18902.7	1787641867088	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	121.4
18902.7	1787641867089	5980160	83.3
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	107.1
18902.7	1787641867089	5980160	113.3
18902.7	1787641867089	5980160	88.9
18902.7	1787641867089	5980160	93.3
18902.7	1787641867089	5980160	93.3
18902.7	1787641867089	5980160	106.7
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	106.7
18902.7	1787641867089	5980160	93.3
18902.7	1787641867089	5980160	93.3
18902.7	1787641867089	5980160	106.7
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	93.3
18902.7	1787641867089	5980160	107.1
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	106.7
18902.7	1787641867089	5980160	93.3
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	107.1
18902.7	1787641867089	5980160	93.3
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	106.7
18902.7	1787641867089	5980160	93.3
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	100.0
18902.7	1787641867089	5980160	106.7
18902.7	1787641867089	5980160	93.3
18902.7	1787641867089	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	93.3
18902.7	1787641867090	5980160	106.7
18902.7	1787641867090	5980160	93.3
18902.7	1787641867090	5980160	114.3
18902.7	1787641867090	5980160	93.3
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	107.1
18902.7	1787641867090	5980160	93.3
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	106.7
18902.7	1787641867090	5980160	93.3
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	93.3
18902.7	1787641867090	5980160	114.3
18902.7	1787641867090	5980160	93.3
18902.7	1787641867090	5980160	118.8
18902.7	1787641867090	5980160	82.4
18902.7	1787641867090	5980160	93.3
18902.7	1787641867090	5980160	113.3
18902.7	1787641867090	5980160	93.3
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	106.7
18902.7	1787641867090	5980160	93.3
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	107.1
18902.7	1787641867090	5980160	93.8
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	107.1
18902.7	1787641867090	5980160	93.3
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	106.7
18902.7	1787641867090	5980160	93.3
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	100.0
18902.7	1787641867090	5980160	106.7
18902.7	1787641867090	5980160	93.3
18902.7	1787641867091	5980160	100.0
18902.7	1787641867091	5980160	100.0
18902.7	1787641867091	5980160	107.1
18902.7	1787641867091	5980160	93.3
18902.7	1787641867091	5980160	100.0
18902.7	1787641867091	5980160	100.0
18902.7	1787641867091	5980160	100.0
18902.7	1787641867091	5980160	100.0
18902.7	1787641867091	5980160	100.0
18902.7	1787641867091	5980160	100.0
18902.7	1787641867091	5980160	100.0
18902.7	1787641867091	5980160	100.0
18902.7	1787641867091	5980160	100.0
18902.7	1787641867091	5980160	100.0
18902.7	1787641867091	5980160	100.0
18902.7	1787641867091	5980160	100.0
18902.7	1787641867091	5980160	107.1
18902.7	1787641867091	5980160	93.7
18902.7	1787641867091	5980160	93.3
18902.7	1787641867091	5980160	114.3
18902.7	1787641867091	5980160	93.3
18902.7	1787641867091	5980160	100.0
18902.7	1787641867091	5980160	100.0
18902.7	1787641867091	5980160	100.0
18904.0	1787641868421	5980160	0.0
18906.0	1787641870414	5980160	0.0
18908.0	1787641872420	5980160	0.0
18910.0	1787641874418	5980160	0.0
18912.0	1787641876417	5980160	0.0
18914.0	1787641878414	5980160	0.0
18916.0	1787641880407	5980160	0.0
18918.0	1787641882409	5980160	0.0
18920.0	1787641884414	5980160	0.0
18922.0	1787641886412	5980160	0.0
18924.0	1787641888413	5980160	0.0
18926.0	1787641890406	5980160	0.0
18928.0	1787641892404	5980160	0.0
18930.0	1787641894411	5980160	0.0
18932.0	1787641896403	5980160	0.0
18934.0	1787641898402	5980160	0.0
18936.0	1787641900410	5980160	0.0
18938.0	1787641902408	5980160	0.0
18940.0	1787641904404	5980160	0.0
18942.0	1787641906401	5980160	0.0
18944.0	1787641908401	5980160	0.0
18946.0	1787641910408	5980160	0.0
18948.0	1787641912405	5980160	0.0
19890.3	1787642854710	5980160	0.0
19890.3	1787642854714	5980160	3.9
19890.3	1787642854714	5980160	90.6
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	94.4
19890.3	1787642854714	5980160	106.2
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	94.4
19890.3	1787642854714	5980160	103.8
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	93.7
19890.3	1787642854714	5980160	107.1
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	94.4
19890.3	1787642854714	5980160	105.9
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	100.0
19890.3	1787642854714	5980160	96.4
19890.3	1787642854715	5980160	29.6
19890.3	1787642854715	5980160	92.0
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	93.7
19890.3	1787642854715	5980160	106.3
19890.3	1787642854715	5980160	93.7
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	96.0
19890.3	1787642854715	5980160	106.3
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	93.3
19890.3	1787642854715	5980160	106.7
19890.3	1787642854715	5980160	93.3
19890.3	1787642854715	5980160	106.7
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	50.7
19890.3	1787642854715	5980160	94.7
19890.3	1787642854715	5980160	106.2
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	93.7
19890.3	1787642854715	5980160	106.7
19890.3	1787642854715	5980160	93.3
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	106.3
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	93.3
19890.3	1787642854715	5980160	106.7
19890.3	1787642854715	5980160	93.3
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	106.7
19890.3	1787642854715	5980160	93.7
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	100.0
19890.3	1787642854715	5980160	173.3
19890.3	1787642854716	5980160	59.3
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	94.1
19890.3	1787642854716	5980160	106.7
19890.3	1787642854716	5980160	93.3
19890.3	1787642854716	5980160	106.7
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	107.1
19890.3	1787642854716	5980160	93.3
19890.3	1787642854716	5980160	106.7
19890.3	1787642854716	5980160	93.3
19890.3	1787642854716	5980160	94.1
19890.3	1787642854716	5980160	106.7
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	93.3
19890.3	1787642854716	5980160	114.3
19890.3	1787642854716	5980160	93.3
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	93.8
19890.3	1787642854716	5980160	106.7
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	107.1
19890.3	1787642854716	5980160	93.3
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	93.3
19890.3	1787642854716	5980160	114.3
19890.3	1787642854716	5980160	93.3
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	93.3
19890.3	1787642854716	5980160	106.7
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	107.1
19890.3	1787642854716	5980160	93.3
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	93.8
19890.3	1787642854716	5980160	107.1
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	100.0
19890.3	1787642854716	5980160	107.1
19890.3	1787642854716	5980160	93.3
19890.3	1787642854717	5980160	93.3
19890.3	1787642854717	5980160	106.7
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	106.7
19890.3	1787642854717	5980160	93.3
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	93.3
19890.3	1787642854717	5980160	106.7
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	93.3
19890.3	1787642854717	5980160	106.7
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	106.7
19890.3	1787642854717	5980160	93.7
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	105.0
19890.3	1787642854717	5980160	94.7
19890.3	1787642854717	5980160	106.7
19890.3	1787642854717	5980160	93.3
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	106.3
19890.3	1787642854717	5980160	93.7
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854717	5980160	100.0
19890.3	1787642854718	5980160	35.3
19890.3	1787642854718	5980160	90.6
19890.3	1787642854718	5980160	100.0
19890.3	1787642854718	5980160	100.0
19890.3	1787642854718	5980160	100.0
19890.3	1787642854718	5980160	100.0
19890.3	1787642854718	5980160	81.5
19890.3	1787642854718	5980160	100.0
19890.3	1787642854718	5980160	93.8
19890.3	1787642854718	5980160	100.0
19890.3	1787642854718	5980160	100.0
19890.3	1787642854718	5980160	100.0
19890.3	1787642854718	5980160	100.0
19890.3	1787642854718	5980160	106.7
19890.3	1787642854718	5980160	93.3
19890.3	1787642854718	5980160	100.0
19890.3	1787642854718	5980160	100.0
19890.3	1787642854718	5980160	100.0
19890.3	1787642854718	5980160	107.1
19890.3	1787642854718	5980160	100.0
19890.3	1787642854718	5980160	93.3
19890.3	1787642854718	5980160	100.0
19890.3	1787642854718	5980160	107.1
19890.3	1787642854718	5980160	93.3
19890.3	1787642854718	5980160	15.6
19890.3	1787642854718	5980160	102.9
19890.3	1787642854718	5980160	84.2
19890.3	1787642854718	5980160	93.8
19890.3	1787642854718	5980160	105.6
19890.3	1787642854718	5980160	93.8
19890.3	1787642854718	5980160	100.0
19890.3	1787642854718	5980160	100.0
19890.3	1787642854718	5980160	106.7
19890.3	1787642854718	5980160	63.0
19890.3	1787642854718	5980160	67.4
19890.3	1787642854719	5980160	26.9
19890.3	1787642854719	5980160	94.7
19890.3	1787642854719	5980160	93.7
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	107.1
19890.3	1787642854719	5980160	93.3
19890.3	1787642854719	5980160	106.7
19890.3	1787642854719	5980160	93.3
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	106.7
19890.3	1787642854719	5980160	93.3
19890.3	1787642854719	5980160	107.1
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	93.3
19890.3	1787642854719	5980160	106.7
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	93.3
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	106.7
19890.3	1787642854719	5980160	93.3
19890.3	1787642854719	5980160	93.3
19890.3	1787642854719	5980160	106.7
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	106.7
19890.3	1787642854719	5980160	93.3
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	107.1
19890.3	1787642854719	5980160	103.8
19890.3	1787642854719	5980160	95.7
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	97.0
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	103.1
19890.3	1787642854719	5980160	82.8
19890.3	1787642854719	5980160	106.7
19890.3	1787642854719	5980160	93.3
19890.3	1787642854719	5980160	106.7
19890.3	1787642854719	5980160	93.3
19890.3	1787642854719	5980160	106.7
19890.3	1787642854719	5980160	93.3
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	105.9
19890.3	1787642854719	5980160	93.7
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	100.0
19890.3	1787642854719	5980160	100.0
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	106.7
19890.3	1787642854720	5980160	93.3
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	106.3
19890.3	1787642854720	5980160	93.3
19890.3	1787642854720	5980160	106.7
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	93.3
19890.3	1787642854720	5980160	107.1
19890.3	1787642854720	5980160	94.1
19890.3	1787642854720	5980160	106.7
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	93.3
19890.3	1787642854720	5980160	106.7
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	93.3
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	106.2
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	93.3
19890.3	1787642854720	5980160	106.7
19890.3	1787642854720	5980160	93.3
19890.3	1787642854720	5980160	107.1
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	100.0
19890.3	1787642854720	5980160	93.3
19890.3	1787642854720	5980160	107.1
19890.3	1787642854720	5980160	100.0
